	n	pred
0	3	-2.3210704
1	3	-1.0656885
2	3	-0.9674478
3	3	-1.6226997
4	3	0.10536481
5	3	-1.7521414
6	3	-2.3562603
7	3	-1.82982
8	3	-2.0073407
9	3	-2.1602864
10	3	-0.38111317
11	3	-1.5477616
12	3	-2.2321577
13	3	-1.5455269
14	3	-2.4615324
15	3	-1.5451399
16	3	-1.5622593
17	3	-1.6147584
18	3	-1.3886408
19	3	-1.9430125
20	4	0.11186338
21	4	-1.4671445
22	4	-0.78481376
23	4	-0.8722072
24	4	0.19043389
25	4	-0.13905862
26	4	0.11847243
27	4	0.23585406
28	4	-0.532832
29	4	0.008472504
30	4	-0.25372493
31	4	-0.04871258
32	4	0.3423774
33	4	0.26263726
34	4	0.3658795
35	4	-0.03198323
36	4	-0.08056584
37	4	0.22614309
38	4	-0.009673997
39	4	-1.1156489
40	5	0.5428017
41	5	0.43723953
42	5	0.45019647
43	5	0.5100586
44	5	0.4445051
45	5	0.31476387
46	5	0.4643278
47	5	0.46522614
48	5	0.3138993
49	5	0.44785318
50	5	0.4769148
51	5	0.40156755
52	5	0.43550235
53	5	0.53246486
54	5	0.4499978
55	5	0.31090665
56	5	0.4264431
57	5	0.41760004
58	5	0.4674608
59	5	0.3114202
60	6	0.5225193
61	6	0.55266345
62	6	0.36719888
63	6	0.48804817
64	6	0.45399112
65	6	0.43267423
66	6	0.45353907
67	6	0.31813416
68	6	0.53658944
69	6	0.5428558
70	6	0.51459616
71	6	0.5494768
72	6	0.3976883
73	6	0.30444413
74	6	0.34726346
75	6	0.35321456
76	6	0.4147888
77	6	0.21867381
78	6	0.46795395
79	6	0.5470583
80	7	0.21560772
81	7	0.5130582
82	7	0.34164402
83	7	0.48693994
84	7	0.421407
85	7	0.2829426
86	7	0.31976107
87	7	0.36986956
88	7	0.31231046
89	7	0.14288813
90	7	0.24306826
91	7	0.2267437
92	7	0.34034076
93	7	0.36602655
94	7	0.24950542
95	7	0.09571081
96	7	0.4644754
97	7	0.32557726
98	7	0.27491754
99	7	0.37050036
100	8	0.4003006
101	8	0.25726777
102	8	0.12102324
103	8	0.14945836
104	8	0.27626693
105	8	0.23133878
106	8	0.19260032
107	8	0.20004596
108	8	0.11073437
109	8	0.28903392
110	8	0.29383448
111	8	-0.17579971
112	8	0.30709603
113	8	0.2511291
114	8	0.35343364
115	8	0.23307897
116	8	0.3559033
117	8	0.26740676
118	8	-0.24901257
119	8	0.23347795
120	9	0.15019484
121	9	0.20490739
122	9	0.21873851
123	9	0.18748836
124	9	0.19282702
125	9	0.17366624
126	9	0.24857126
127	9	0.234069
128	9	0.26407805
129	9	0.27136597
130	9	0.25780353
131	9	0.22927828
132	9	0.09713451
133	9	0.31428286
134	9	-0.04837501
135	9	0.2914603
136	9	0.20016877
137	9	0.22298469
138	9	0.15008558
139	9	0.249943
140	10	0.10663662
141	10	-0.17739312
142	10	-0.041128855
143	10	0.24741708
144	10	0.112983555
145	10	-0.5945936
146	10	-0.43160063
147	10	-0.24251394
148	10	0.016577737
149	10	0.3194778
150	10	0.15610434
151	10	0.16770372
152	10	-0.049308777
153	10	0.20763393
154	10	0.15666665
155	10	0.03683069
156	10	0.15582654
157	10	0.08586583
158	10	-0.24934815
159	10	0.1229803
