	n	pred
0	3	-2.1884637
1	3	-0.9227793
2	3	-1.0387032
3	3	-0.6467992
4	3	-0.21434449
5	3	-0.83030456
6	3	-1.7019895
7	3	-0.6744785
8	3	-1.0065562
9	3	-1.5530075
10	3	-0.54478204
11	3	-1.3493521
12	3	-1.6753291
13	3	-1.1654376
14	3	-1.9195063
15	3	-0.95047057
16	3	-0.73518026
17	3	-0.79914546
18	3	-0.7445667
19	3	-1.1391032
20	4	-0.42892098
21	4	-1.38896
22	4	-0.34176072
23	4	-0.47651806
24	4	0.20082626
25	4	-0.3178815
26	4	-0.11900025
27	4	-0.07190128
28	4	-0.112834744
29	4	-0.3532504
30	4	-0.9077234
31	4	-0.020328134
32	4	-0.20677786
33	4	0.3138836
34	4	0.4753041
35	4	-0.63501996
36	4	-0.33352676
37	4	-0.082490616
38	4	-0.26147717
39	4	-1.153489
40	5	0.6706784
41	5	0.65203905
42	5	0.5920646
43	5	0.62585205
44	5	0.6362939
45	5	0.5665631
46	5	0.59678155
47	5	0.61166847
48	5	0.5966857
49	5	0.51309204
50	5	0.59071565
51	5	0.5463134
52	5	0.58767414
53	5	0.7242757
54	5	0.7540984
55	5	0.55416095
56	5	0.5705999
57	5	0.58258677
58	5	0.63656616
59	5	0.598618
60	6	0.6156542
61	6	0.654495
62	6	0.6968229
63	6	0.6543347
64	6	0.56840914
65	6	0.68936896
66	6	0.5732565
67	6	0.5314466
68	6	0.5575602
69	6	0.6154447
70	6	0.56386167
71	6	0.6448972
72	6	0.4744642
73	6	0.60385215
74	6	0.6189963
75	6	0.42364356
76	6	0.6140339
77	6	0.49080843
78	6	0.6338689
79	6	0.6021093
80	7	0.60779417
81	7	0.44598824
82	7	0.56208605
83	7	0.5661682
84	7	0.42045188
85	7	0.5328882
86	7	0.3277093
87	7	0.30596888
88	7	0.54379594
89	7	0.40022558
90	7	0.5182094
91	7	0.51321954
92	7	0.49635103
93	7	0.61372405
94	7	0.6169521
95	7	0.14040214
96	7	0.43954858
97	7	0.65096897
98	7	0.39670828
99	7	0.32358092
100	8	0.39026383
101	8	0.21914165
102	8	0.27592662
103	8	0.2066387
104	8	0.41528156
105	8	0.06262348
106	8	0.09253874
107	8	0.25718752
108	8	0.04762245
109	8	0.39976782
110	8	0.16618448
111	8	-0.35823944
112	8	0.36511126
113	8	0.2733195
114	8	0.34803241
115	8	0.2575405
116	8	0.38642305
117	8	0.2069093
118	8	-0.16139992
119	8	0.2382762
120	9	0.012948278
121	9	0.36563808
122	9	0.33631957
123	9	-0.06744714
124	9	-0.005569935
125	9	0.20545723
126	9	0.20490085
127	9	0.1418651
128	9	0.09475164
129	9	0.28021836
130	9	0.107513525
131	9	0.040079385
132	9	0.090989605
133	9	0.26061124
134	9	-0.33358225
135	9	0.23068507
136	9	-0.022512756
137	9	0.24523656
138	9	0.102214515
139	9	0.25901818
140	10	-0.091164075
141	10	-0.32278296
142	10	-0.10836289
143	10	0.16661029
144	10	-0.11577234
145	10	-0.35336375
146	10	-0.41214126
147	10	-0.5513804
148	10	-0.26318765
149	10	0.20601723
150	10	-0.13896637
151	10	0.012326553
152	10	-0.18492283
153	10	-0.015237681
154	10	-0.046492092
155	10	-0.02918008
156	10	0.022784103
157	10	-0.40110943
158	10	-0.28792888
159	10	-0.17837729
