	n	pred
0	3	-2.6185746
1	3	-1.5287122
2	3	-1.580882
3	3	-1.7093571
4	3	-0.47180942
5	3	-1.0897027
6	3	-2.0915651
7	3	-1.5620761
8	3	-1.6956942
9	3	-1.5875938
10	3	-1.1624793
11	3	-1.7769581
12	3	-2.0353029
13	3	-1.7372121
14	3	-2.5096445
15	3	-1.5409884
16	3	-1.4757895
17	3	-1.8130558
18	3	-1.190839
19	3	-1.8329177
20	4	-0.18549359
21	4	-0.06197841
22	4	0.11674464
23	4	0.07810496
24	4	0.35539106
25	4	0.17155804
26	4	0.15152512
27	4	0.2862333
28	4	0.33286932
29	4	0.1706935
30	4	-0.0031175166
31	4	0.22009693
32	4	0.068773314
33	4	0.33245957
34	4	0.44008175
35	4	-0.058843102
36	4	0.1734819
37	4	0.26263115
38	4	0.28996366
39	4	-0.10057841
40	5	0.4520304
41	5	0.517626
42	5	0.49017832
43	5	0.5613904
44	5	0.64073616
45	5	0.44600162
46	5	0.48815584
47	5	0.41113827
48	5	0.5905519
49	5	0.4938841
50	5	0.5457857
51	5	0.5293936
52	5	0.4485511
53	5	0.65569764
54	5	0.5837062
55	5	0.54289263
56	5	0.4468854
57	5	0.27294362
58	5	0.47299698
59	5	0.41464022
60	6	0.56282705
61	6	0.5470998
62	6	0.572813
63	6	0.4819554
64	6	0.5159339
65	6	0.6361206
66	6	0.33298916
67	6	0.3314028
68	6	0.46535292
69	6	0.44622168
70	6	0.46719947
71	6	0.6439493
72	6	0.32405555
73	6	0.36227
74	6	0.5240992
75	6	0.40375882
76	6	0.43352765
77	6	0.29815865
78	6	0.4270506
79	6	0.5926343
80	7	0.446406
81	7	0.2936059
82	7	0.3795878
83	7	0.42621756
84	7	0.2730376
85	7	0.21077976
86	7	0.09283562
87	7	0.12747432
88	7	0.48796383
89	7	0.31498775
90	7	0.3344294
91	7	0.27810675
92	7	0.30425686
93	7	0.32179177
94	7	0.23407243
95	7	0.02589293
96	7	0.33983007
97	7	0.50424933
98	7	0.10697658
99	7	0.305213
100	8	0.1495361
101	8	-0.1320542
102	8	-0.084371984
103	8	-0.33048218
104	8	0.3084803
105	8	-0.35428998
106	8	-0.29967013
107	8	-0.30555803
108	8	-0.4992949
109	8	0.26154098
110	8	-0.2537274
111	8	-0.7359779
112	8	0.23560637
113	8	-0.17055243
114	8	0.26975116
115	8	-0.1800016
116	8	0.3804778
117	8	-0.0705737
118	8	-0.73133415
119	8	-0.1745286
120	9	-0.55687124
121	9	-0.1301367
122	9	0.1791178
123	9	-0.31811333
124	9	-0.46278453
125	9	-0.16671562
126	9	-0.073537916
127	9	-0.19871359
128	9	-0.17640918
129	9	0.01434479
130	9	-0.21518703
131	9	-0.16353033
132	9	-0.030865382
133	9	-0.09840138
134	9	-0.6172359
135	9	0.079925075
136	9	-0.5107701
137	9	0.00622651
138	9	-0.31856248
139	9	0.004757406
140	10	-0.59865886
141	10	-0.6855326
142	10	-0.40001145
143	10	-0.433652
144	10	-0.48005015
145	10	-0.8544333
146	10	-1.1158912
147	10	-0.8356253
148	10	-0.6865281
149	10	-0.37693873
150	10	-0.6448103
151	10	-0.40299082
152	10	-0.36905712
153	10	-0.4590596
154	10	-0.5119686
155	10	-0.6765976
156	10	-0.5200218
157	10	-0.8411592
158	10	-0.8593965
159	10	-0.44494247
