	n	pentagon_size	rot	lw	dist	rot_right	size_right	rot_both	line_randomness
0	5	0.8766077801515569	0	1.6221087710398319	0.9750910956028458	5.707171674275385	1.1119903232475215	0	1.2725926052826417
1	5	0.9105857020572387	0	1.8018721775350193	1.1832557414734821	7.518652694841894	0.9431269079831467	0	1.5009951255234588
2	5	1.0733851740688545	0	1.7127020269829	0.948100301916158	1.2239237213124987	1.0012332661231238	0	1.0137684495906822
3	5	1.1091306486449497	0	1.8826411906361167	0.9459543935605489	2.3079235686698745	0.8301524966571907	0	1.3688240060019745
4	5	1.1732560407930086	0	1.6513781432265775	0.9588810310904616	5.7746028588149105	0.9267344488675485	0	1.5680986526260692
5	5	1.1476509558244903	0	1.4361734238956794	1.1208590568320635	-7.124663509708709	1.081704388447334	0	1.7045813081895727
6	5	0.8875168422696355	0	1.924867628615565	0.9768563021616706	8.186319179449452	0.8239236891119408	0	1.1842870838138135
7	5	0.8189421115206061	0	1.6748809435823302	1.0378499119737796	0.6662032599750116	0.8173296250779214	0	1.5614330800633978
8	5	0.931867378248366	0	1.5029668331126183	0.8447577270297616	2.1438741243696917	1.0263778572202125	0	1.006764061990003
9	5	1.0469766835217187	0	1.9121228864331543	1.1162096532228134	9.84162932376723	1.1835207048611465	0	1.7919641352916398
10	5	0.914100384009804	0	1.624916705305911	0.9912375182682698	-6.086496426682036	0.9529269808126026	0	1.0538736851462365
11	5	0.9806593633043437	0	1.9820047415219544	0.8495770801947853	-7.612382041475032	1.0954092224573386	0	1.5873036334639847
12	5	0.9886530137281471	0	1.1071268171938664	0.8916874261842472	7.999303896733508	0.9667014151210773	0	1.5358516625316159
13	5	0.8024834066348518	0	1.300641705770301	0.974757268870244	2.2429799413151503	1.1672792301522292	0	1.6257366699625353
14	5	1.0823990260327092	0	1.1498337159899272	1.0984253636546866	6.620139848670757	1.0534903075803916	0	1.4383098811224275
15	5	0.8610291098698022	0	1.56840961524719	1.0112897110340242	9.028575275071866	0.9921436714040064	0	1.5025595633825504
16	5	1.014751277169764	0	1.8192020670641584	0.822846255235544	3.3884348614909765	1.106846651351789	0	1.7081153619776037
17	5	1.1187468734900787	0	1.5577608284274493	1.186334612796851	-7.056862002140056	0.8118588002141662	0	1.5938934926247716
18	5	0.845626279497065	0	1.9508098500841222	0.9302829657701389	-6.1276261969244565	0.983124659558971	0	1.9204025710930877
19	5	1.1516276646058703	0	1.2526157550465302	0.9392035171477384	-6.348225368393825	1.1607184205483967	0	1.7065281631717975
20	5	1.0906633846248563	3	1.9000878368097078	1.1116655203077297	1.9830956120858474	0.91645009795915	0	1.1513952644074321
21	5	0.934069863659774	3	1.6575517771578194	0.8293370174530473	-8.899872091875526	0.9292779255684706	0	1.590481804462986
22	5	1.1415594268502567	3	1.2870624250000091	0.8692268907259169	-7.319575880023144	1.197861531457718	0	1.1794978694693918
23	5	0.9270187292108784	3	1.5682914046591072	0.8037394298000978	8.01297242310184	1.1908965723690348	0	1.556894679136835
24	5	0.8339095373576761	3	1.3330024657291002	1.0913714705478688	-7.151292533163655	1.020987575799018	0	1.2730432596836856
25	5	1.189798055234904	3	1.6677869061450377	0.9022613145736559	-7.833770116345424	1.1104722892695529	0	1.7824779926002021
26	5	1.1046415657229975	3	1.9144031132693238	1.063449112776969	1.3673516314586482	0.8807022769811914	0	1.6982963755517613
27	5	1.180878163926191	3	1.8899632871420051	1.1974269451452695	6.37407020407851	1.0180488664718879	0	1.4512540549640982
28	5	1.1562228751715429	3	1.973264791118669	1.037364531827588	-2.678510045590583	0.9292378771864997	0	1.871423255048698
29	5	0.8862536251953583	3	1.7349451885621963	0.9462476349468742	6.032051970055203	1.1130942367901504	0	1.701355379236693
30	5	1.0491106346412797	3	1.493682645747112	1.1362150800473954	4.241939738872947	0.977563592566341	0	1.0310348611333326
31	5	0.9452959040774392	3	1.7307217914103388	0.9902266292334566	-3.111660597559947	1.0563521739984074	0	1.1262053216143995
32	5	0.8685861043856999	3	1.7370864936885217	0.850811757428961	-2.6070025010674636	1.0417336019344106	0	1.1031044388556472
33	5	1.120949672934884	3	1.9455532358421244	1.191615527973575	7.62464492677854	1.05107276858559	0	1.9304865334026657
34	5	1.0899159812409756	3	1.7166778860553562	0.8164314266336736	-1.2103644966505023	0.9128279132464351	0	1.3349959688919273
35	5	0.8334108028177601	3	1.7608491470573862	1.0037089788655815	3.220948352169044	1.0521257769937127	0	1.3709268274575275
36	5	0.9786960606923378	3	1.415108220197593	0.9921554032053627	9.666471467769323	0.949369482941415	0	1.0124069817277137
37	5	1.1687613351196116	3	1.873276070344208	0.9406987286350355	2.6026622500458423	0.9431307837366765	0	1.212819937648465
38	5	0.8893276892490609	3	1.4195637917308277	0.8291640884312268	3.016781402733846	1.102274459580375	0	1.9321012263118122
39	5	0.9505616638327992	3	1.2969272834495333	0.9487777249976601	6.553987176072685	1.1604558141001178	0	1.427303784857496
40	5	0.8008757723292487	6	1.04196524456467	0.8567149532651059	1.964743702103334	0.8425842088047444	0	1.2971589861743178
41	5	0.8233567959648531	6	1.6213248602513617	0.8090721904499134	7.101093722633134	0.922534881146509	0	1.7587834447539041
42	5	1.0253100440559464	6	1.0381641821786483	1.0262066896239352	3.177469772964173	0.8733065397570712	0	1.7974113080911387
43	5	1.0449469717875794	6	1.5556533844497369	1.0517966178489537	3.7236015066220407	0.8961530150091147	0	1.7879277879795397
44	5	1.1425909828238283	6	1.7277960155986192	1.0769380573663845	-0.5529812185963046	1.1427491767738003	0	1.664743333904306
45	5	0.9333503769101298	6	1.5181454992563133	0.957875433378069	-9.379008032872774	1.0307359372532483	0	1.850251745348861
46	5	1.180595546069458	6	1.6829787971082668	0.8304650192784112	-1.7984411445502602	0.8167605595086948	0	1.1741868315753792
47	5	1.0261608022259014	6	1.1728911705998604	1.0266441911777784	0.2800850589908226	1.1475483550189507	0	1.720347247930953
48	5	1.1614365388281194	6	1.2776149982333722	0.9026661728725952	3.9940652572282147	1.1606275584995758	0	1.9836923251215781
49	5	1.056365124970498	6	1.3300073885352108	1.042670086491664	6.443195771517811	1.0511860261844646	0	1.1179230575007102
50	5	0.9143510693404625	6	1.9867472153378647	0.9727203393963697	1.4846882756612878	1.0108968306696922	0	1.1976530493775126
51	5	0.8662833728899337	6	1.5009904579221987	1.1960816240341257	-2.1201637738270644	1.0856053061106459	0	1.1759042694232726
52	5	0.8282784715001771	6	1.1576230863124972	0.8646232054035344	-4.327258354757215	1.0146824102256264	0	1.7732387148932105
53	5	1.1521374325108817	6	1.6373914469574053	1.1410408961018212	1.9591074304885403	1.077538664120825	0	1.5371766731466012
54	5	1.1556920333862784	6	1.0522664262568195	1.113273480317187	-7.096534617966153	0.8234793703951789	0	1.0589945808555383
55	5	0.8207884919472102	6	1.5159860884415859	0.9619984880397254	9.992991875403874	0.8434280042210578	0	1.3273843024947811
56	5	1.199131972823241	6	1.4011143917380493	1.1533343065892505	1.3827716105486765	1.1812963558577665	0	1.8853872441552366
57	5	1.111714236632778	6	1.0318080630361726	1.1850474119133905	0.39270888462804976	0.8831164045815978	0	1.8750978067386508
58	5	0.8896605916010384	6	1.1386593265369096	1.0900957150024808	9.475778190149946	1.014192750638139	0	1.4447979980004906
59	5	0.8088444712074041	6	1.6059883403154944	1.185918609582672	9.351829619338702	1.172011523704216	0	1.1846798319960323
60	5	1.0491848633445764	9	1.4129626697631321	0.9452244808821936	-9.26794117310317	1.147259483828751	0	1.6728282126281493
61	5	0.8349886456246896	9	1.8869659392363944	1.1129858203061587	-3.653911774740795	1.1273255149548027	0	1.5075550682423482
62	5	0.8084773207072273	9	1.4335217582287818	0.9785252223815176	-5.223600211855404	1.1320982927364303	0	1.7447641766130533
63	5	1.0345916003840663	9	1.4928678525654822	0.9949423519364772	-4.665186081541592	1.0420044405758868	0	1.753543720990287
64	5	0.9082336911812935	9	1.522303283132476	0.8393314120854245	4.272733499389574	1.1536162376063928	0	1.5670544212280033
65	5	1.1977926315588927	9	1.1787397702625582	0.8048800345177712	-0.8600303888583838	1.1727007767419804	0	1.8460246882178746
66	5	0.9893319504281041	9	1.902555026047735	0.8903982105349459	-3.9169252268682726	1.0859975526054093	0	1.7240914834378769
67	5	0.8074705757694727	9	1.285813103358881	1.0321945340981555	8.615732641803394	0.9355987606715053	0	1.1200831230696662
68	5	1.0065090834103008	9	1.6992070633113339	0.91945627083059	7.232192305583556	1.1623228781571495	0	1.7685832518477844
69	5	0.9044926562950023	9	1.9384555961966488	1.1754569822053387	4.900890942157552	1.164294017138924	0	1.2372247087945354
70	5	0.9979869408481575	9	1.8098783388099347	1.1818263135301987	2.7496650904793913	1.1643399010902609	0	1.692136751195768
71	5	0.8171771957396341	9	1.833586900687991	0.9479794063905495	8.731140018026636	0.9932211500706092	0	1.1253316071684214
72	5	1.1857816735039117	9	1.01702583097601	1.070628306030628	-7.19120067578336	0.8621251413132881	0	1.6495577470548795
73	5	1.1926616864553925	9	1.6948074153816086	1.1047895572144613	-1.4958163439426801	0.8555573775867245	0	1.2161863031600806
74	5	1.105880108959718	9	1.0546058691545905	0.9960491956536471	-6.386196365896721	1.0523699385811567	0	1.5512420333566403
75	5	1.026832485793512	9	1.8183449753362828	1.1755949215225967	-6.141971702713036	1.085137609716982	0	1.6979398042405625
76	5	0.903318599481506	9	1.9158078195673034	1.012943274630866	1.159288388166928	0.9291089072660597	0	1.3386307825985573
77	5	0.9329206216166478	9	1.9788182055927463	0.8812860782167932	3.3405212012949654	1.0299137067767583	0	1.0519752865695495
78	5	1.0171352410360655	9	1.207949114938631	0.8364360718859538	7.397114240178631	0.8109479117987457	0	1.9686245221962455
