	n	pentagon_size	rot	lw	dist	rot_right	size_right	rot_both	line_randomness
0	5	0.8766077801515569	3.1105438551991593	1.4377277390071144	0.5	5.707171674275385	1.1119903232475215	0	1.2725926052826417
1	5	0.9105857020572387	4.009360887675096	1.958139353683705	0.5	7.518652694841894	0.9431269079831467	0	1.5009951255234588
2	5	1.0733851740688545	3.563510134914501	1.370250754790395	0.5	1.2239237213124987	1.0012332661231238	0	1.0137684495906822
3	5	1.1091306486449497	4.413205953180583	1.3648859839013723	0.5	2.3079235686698745	0.8301524966571907	0	1.3688240060019745
4	5	1.1732560407930086	3.256890716132887	1.397202577726154	0.5	5.7746028588149105	0.9267344488675485	0	1.5680986526260692
5	5	1.1476509558244903	2.180867119478397	1.802147642080159	0.5	-7.124663509708709	1.081704388447334	0	1.7045813081895727
6	5	0.8875168422696355	4.624338143077825	1.4421407554041767	0.5	8.186319179449452	0.8239236891119408	0	1.1842870838138135
7	5	0.8189421115206061	3.374404717911651	1.5946247799344488	0.5	0.6662032599750116	0.8173296250779214	0	1.5614330800633978
8	5	0.931867378248366	2.5148341655630917	1.1118943175744038	0.5	2.1438741243696917	1.0263778572202125	0	1.006764061990003
9	5	1.0469766835217187	4.560614432165772	1.7905241330570334	0.5	9.84162932376723	1.1835207048611465	0	1.7919641352916398
10	5	0.914100384009804	3.1245835265295554	1.4780937956706746	0.5	-6.086496426682036	0.9529269808126026	0	1.0538736851462365
11	5	0.9806593633043437	4.910023707609772	1.123942700486963	0.5	-7.612382041475032	1.0954092224573386	0	1.5873036334639847
12	5	0.9886530137281471	0.5356340859693315	1.2292185654606178	0.5	7.999303896733508	0.9667014151210773	0	1.5358516625316159
13	5	0.8024834066348518	1.5032085288515056	1.4368931721756102	0.5	2.2429799413151503	1.1672792301522292	0	1.6257366699625353
14	5	1.0823990260327092	0.7491685799496361	1.7460634091367166	0.5	6.620139848670757	1.0534903075803916	0	1.4383098811224275
15	5	0.8610291098698022	2.8420480762359506	1.5282242775850605	0.5	9.028575275071866	0.9921436714040064	0	1.5025595633825504
16	5	1.014751277169764	4.096010335320791	1.05711563808886	0.5	3.3884348614909765	1.106846651351789	0	1.7081153619776037
17	5	1.1187468734900787	2.788804142137247	1.9658365319921276	0.5	-7.056862002140056	0.8118588002141662	0	1.5938934926247716
18	5	0.845626279497065	4.754049250420611	1.3257074144253473	0.5	-6.1276261969244565	0.983124659558971	0	1.9204025710930877
19	5	1.1516276646058703	1.263078775232651	1.3480087928693463	0.5	-6.348225368393825	1.1607184205483967	0	1.7065281631717975
20	5	1.0906633846248563	4.500439184048538	1.7791638007693242	0.65	1.9830956120858474	0.91645009795915	0	1.1513952644074321
21	5	0.934069863659774	3.2877588857890974	1.0733425436326183	0.65	-8.899872091875526	0.9292779255684706	0	1.590481804462986
22	5	1.1415594268502567	1.4353121250000451	1.1730672268147921	0.65	-7.319575880023144	1.197861531457718	0	1.1794978694693918
23	5	0.9270187292108784	2.8414570232955363	1.0093485745002444	0.65	8.01297242310184	1.1908965723690348	0	1.556894679136835
24	5	0.8339095373576761	1.6650123286455005	1.728428676369672	0.65	-7.151292533163655	1.020987575799018	0	1.2730432596836856
25	5	1.189798055234904	3.3389345307251883	1.2556532864341396	0.65	-7.833770116345424	1.1104722892695529	0	1.7824779926002021
26	5	1.1046415657229975	4.572015566346619	1.6586227819424226	0.65	1.3673516314586482	0.8807022769811914	0	1.6982963755517613
27	5	1.180878163926191	4.449816435710026	1.9935673628631738	0.65	6.37407020407851	1.0180488664718879	0	1.4512540549640982
28	5	1.1562228751715429	4.866323955593344	1.5934113295689696	0.65	-2.678510045590583	0.9292378771864997	0	1.871423255048698
29	5	0.8862536251953583	3.6747259428109817	1.3656190873671856	0.65	6.032051970055203	1.1130942367901504	0	1.701355379236693
30	5	1.0491106346412797	2.4684132287355602	1.8405377001184888	0.65	4.241939738872947	0.977563592566341	0	1.0310348611333326
31	5	0.9452959040774392	3.653608957051694	1.4755665730836416	0.65	-3.111660597559947	1.0563521739984074	0	1.1262053216143995
32	5	0.8685861043856999	3.6854324684426083	1.1270293935724025	0.65	-2.6070025010674636	1.0417336019344106	0	1.1031044388556472
33	5	1.120949672934884	4.727766179210622	1.9790388199339377	0.65	7.62464492677854	1.05107276858559	0	1.9304865334026657
34	5	1.0899159812409756	3.583389430276781	1.0410785665841837	0.65	-1.2103644966505023	0.9128279132464351	0	1.3349959688919273
35	5	0.8334108028177601	3.8042457352869303	1.509272447163954	0.65	3.220948352169044	1.0521257769937127	0	1.3709268274575275
36	5	0.9786960606923378	2.075541100987966	1.4803885080134065	0.65	9.666471467769323	0.949369482941415	0	1.0124069817277137
37	5	1.1687613351196116	4.366380351721039	1.3517468215875887	0.65	2.6026622500458423	0.9431307837366765	0	1.212819937648465
38	5	0.8893276892490609	2.0978189586541385	1.0729102210780668	0.65	3.016781402733846	1.102274459580375	0	1.9321012263118122
39	5	0.9505616638327992	1.4846364172476672	1.3719443124941502	0.65	6.553987176072685	1.1604558141001178	0	1.427303784857496
40	5	0.8008757723292487	0.20982622282335106	1.1417873831627645	0.8	1.964743702103334	0.8425842088047444	0	1.2971589861743178
