	n	pentagon_size	rot	lw	dist	rot_right	size_right	rot_both	line_randomness
0	5	1	0.9575972518944614	1.6221087710398319	0.9750910956028458	5.707171674275385	0.5	0	1.7799758081188035
1	5	1	1.3629630264132082	1.2764642551430967	1.1207488710140077	9.162787073674103	0.5	0	1.8759326347420946
2	5	1	1.7890863497893332	1.5009951255234588	1.0733851740688545	4.254040539658003	0.5	0	1.370250754790395
3	5	1	2.8059809303281247	1.5030831653078098	0.805507379836273	5.4565324322474815	0.5	0	1.8826411906361167
4	5	1	1.8244299195068614	1.6153961784334938	0.8301524966571907	-2.6235198799605097	0.5	0	1.9331401019825216
5	5	1	3.256890716132887	1.397202577726154	1.115492057176298	-3.6632775566225746	0.5	0	1.5680986526260692
6	5	1	4.345636947806129	1.4361734238956794	1.1208590568320635	-7.124663509708709	0.5	0	1.7042609711183354
7	5	1	3.522906540947863	1.2187921056740887	1.169947051446226	-1.157184891916467	0.5	0	1.9093159589724724
8	5	1	0.2990461138992595	1.1842870838138135	0.8189421115206061	3.497618871646605	0.5	0	1.5946247799344488
9	5	1	2.666550814993753	1.0433240626948035	1.024573232025359	-3.406631087581699	0.5	0	1.5029668331126183
10	5	1	0.5594715878720191	1.6071937062184847	1.0263778572202125	-9.864718760199944	0.5	0	1.617441708804297
11	5	1	4.560614432165772	1.7905241330570334	1.1968325864753444	9.176035243057331	0.5	0	1.7919641352916398
12	5	1	1.4262548001225488	1.624916705305911	0.9912375182682698	-6.086496426682036	0.5	0	1.3823174520315065
13	5	1	0.2693684257311829	1.451648408260859	1.1928018966087817	-7.52114599026074	0.5	0	1.1193808979262485
14	5	1	3.692615280716734	1.5873036334639847	0.9886530137281471	-7.857463656122674	0.5	0	1.2292185654606178
15	5	1	4.499825974183377	1.4167535378026932	1.0143406650126463	-9.875829668257412	0.5	0	1.300641705770301
16	5	1	2.184465860878051	1.6121489970657574	1.1672792301522292	2.514733399250705	0.5	0	1.7059975650817734
17	5	1	0.7491685799496361	1.7460634091367166	1.1324027969734152	2.6745153790195815	0.5	0	1.4383098811224275
18	5	1	0.7628638733725268	1.56840961524719	1.0112897110340242	9.028575275071866	0.5	0	1.480359178510016
