	n	pentagon_size	rot	lw	dist	rot_right	size_right	rot_both	line_randomness
0	5	0.8766077801515569	3.1105438551991593	1.4377277390071144	1.1141434334855076	0	1.1119903232475215	0	1.2725926052826417
1	5	0.9105857020572387	4.009360887675096	1.958139353683705	1.1503730538968377	0	0.9431269079831467	0	1.5009951255234588
2	5	1.0733851740688545	3.563510134914501	1.370250754790395	1.02447847442625	0	1.0012332661231238	0	1.0137684495906822
3	5	1.1091306486449497	4.413205953180583	1.3648859839013723	1.0461584713733973	0	0.8301524966571907	0	1.3688240060019745
4	5	1.1732560407930086	3.256890716132887	1.397202577726154	1.115492057176298	0	0.9267344488675485	0	1.5680986526260692
5	5	1.1476509558244903	2.180867119478397	1.802147642080159	0.8575067298058259	0	1.081704388447334	0	1.7045813081895727
6	5	0.8875168422696355	4.624338143077825	1.4421407554041767	1.163726383588989	0	0.8239236891119408	0	1.1842870838138135
7	5	0.8189421115206061	3.374404717911651	1.5946247799344488	1.0133240651995001	0	0.8173296250779214	0	1.5614330800633978
8	5	0.931867378248366	2.5148341655630917	1.1118943175744038	1.0428774824873939	0	1.0263778572202125	0	1.006764061990003
9	5	1.0469766835217187	4.560614432165772	1.7905241330570334	1.1968325864753444	0	1.1835207048611465	0	1.7919641352916398
10	5	0.914100384009804	3.1245835265295554	1.4780937956706746	0.8782700714663594	0	0.9529269808126026	0	1.0538736851462365
11	5	0.9806593633043437	4.910023707609772	1.123942700486963	0.8477523591704994	0	1.0954092224573386	0	1.5873036334639847
12	5	0.9886530137281471	0.5356340859693315	1.2292185654606178	1.1599860779346702	0	0.9667014151210773	0	1.5358516625316159
13	5	0.8024834066348518	1.5032085288515056	1.4368931721756102	1.044859598826303	0	1.1672792301522292	0	1.6257366699625353
14	5	1.0823990260327092	0.7491685799496361	1.7460634091367166	1.1324027969734152	0	1.0534903075803916	0	1.4383098811224275
15	5	0.8610291098698022	2.8420480762359506	1.5282242775850605	1.1805715055014372	0	0.9921436714040064	0	1.5025595633825504
16	5	1.014751277169764	4.096010335320791	1.05711563808886	1.0677686972298195	0	1.106846651351789	0	1.7081153619776037
17	5	1.1187468734900787	2.788804142137247	1.9658365319921276	0.858862759957199	0	0.8118588002141662	0	1.5938934926247716
18	5	0.845626279497065	4.754049250420611	1.3257074144253473	0.877447476061511	0	0.983124659558971	0	1.9204025710930877
19	5	1.1516276646058703	1.263078775232651	1.3480087928693463	0.8730354926321235	0	1.1607184205483967	0	1.7065281631717975
20	5	1.0906633846248563	4.500439184048538	1.7791638007693242	1.039661912241717	12	0.91645009795915	0	1.1513952644074321
21	5	0.934069863659774	3.2877588857890974	1.0733425436326183	0.8220025581624895	12	0.9292779255684706	0	1.590481804462986
22	5	1.1415594268502567	1.4353121250000451	1.1730672268147921	0.8536084823995371	12	1.197861531457718	0	1.1794978694693918
23	5	0.9270187292108784	2.8414570232955363	1.0093485745002444	1.1602594484620368	12	1.1908965723690348	0	1.556894679136835
24	5	0.8339095373576761	1.6650123286455005	1.728428676369672	0.8569741493367269	12	1.020987575799018	0	1.2730432596836856
25	5	1.189798055234904	3.3389345307251883	1.2556532864341396	0.8433245976730915	12	1.1104722892695529	0	1.7824779926002021
26	5	1.1046415657229975	4.572015566346619	1.6586227819424226	1.027347032629173	12	0.8807022769811914	0	1.6982963755517613
27	5	1.180878163926191	4.449816435710026	1.9935673628631738	1.1274814040815702	12	1.0180488664718879	0	1.4512540549640982
28	5	1.1562228751715429	4.866323955593344	1.5934113295689696	0.9464297990881884	12	0.9292378771864997	0	1.871423255048698
29	5	0.8862536251953583	3.6747259428109817	1.3656190873671856	1.1206410394011042	12	1.1130942367901504	0	1.701355379236693
30	5	1.0491106346412797	2.4684132287355602	1.8405377001184888	1.084838794777459	12	0.977563592566341	0	1.0310348611333326
31	5	0.9452959040774392	3.653608957051694	1.4755665730836416	0.9377667880488011	12	1.0563521739984074	0	1.1262053216143995
32	5	0.8685861043856999	3.6854324684426083	1.1270293935724025	0.9478599499786508	12	1.0417336019344106	0	1.1031044388556472
33	5	1.120949672934884	4.727766179210622	1.9790388199339377	1.152492898535571	12	1.05107276858559	0	1.9304865334026657
34	5	1.0899159812409756	3.583389430276781	1.0410785665841837	0.97579271006699	12	0.9128279132464351	0	1.3349959688919273
35	5	0.8334108028177601	3.8042457352869303	1.509272447163954	1.0644189670433808	12	1.0521257769937127	0	1.3709268274575275
36	5	0.9786960606923378	2.075541100987966	1.4803885080134065	1.1933294293553864	12	0.949369482941415	0	1.0124069817277137
37	5	1.1687613351196116	4.366380351721039	1.3517468215875887	1.0520532450009168	12	0.9431307837366765	0	1.212819937648465
38	5	0.8893276892490609	2.0978189586541385	1.0729102210780668	1.060335628054677	12	1.102274459580375	0	1.9321012263118122
39	5	0.9505616638327992	1.4846364172476672	1.3719443124941502	1.1310797435214537	12	1.1604558141001178	0	1.427303784857496
40	5	0.8008757723292487	0.20982622282335106	1.1417873831627645	1.0392948740420667	24	0.8425842088047444	0	1.2971589861743178
41	5	0.8233567959648531	3.106624301256808	1.0226804761247834	1.1420218744526627	24	0.922534881146509	0	1.7587834447539041
42	5	1.0253100440559464	0.1908209108932407	1.565516724059838	1.0635493954592834	24	0.8733065397570712	0	1.7974113080911387
43	5	1.0449469717875794	2.7782669222486844	1.6294915446223843	1.0744720301324409	24	0.8961530150091147	0	1.7879277879795397
44	5	1.1425909828238283	3.6389800779930956	1.692345143415961	0.9889403756280739	24	1.1427491767738003	0	1.664743333904306
45	5	0.9333503769101298	2.5907274962815663	1.3946885834451725	0.8124198393425446	24	1.0307359372532483	0	1.850251745348861
46	5	1.180595546069458	3.4148939855413336	1.076162548196028	0.9640311771089948	24	0.8167605595086948	0	1.1741868315753792
47	5	1.0261608022259014	0.8644558529993018	1.566610477944446	1.0056017011798164	24	1.1475483550189507	0	1.720347247930953
48	5	1.1614365388281194	1.3880749911668606	1.2566654321814879	1.0798813051445642	24	1.1606275584995758	0	1.9836923251215781
49	5	1.056365124970498	1.6500369426760546	1.60667521622916	1.1288639154303561	24	1.0511860261844646	0	1.1179230575007102
50	5	0.9143510693404625	4.933736076689323	1.4318008484909244	1.0296937655132257	24	1.0108968306696922	0	1.1976530493775126
51	5	0.8662833728899337	2.504952289610993	1.9902040600853144	0.9575967245234587	24	1.0856053061106459	0	1.1759042694232726
52	5	0.8282784715001771	0.7881154315624866	1.161558013508836	0.9134548329048557	24	1.0146824102256264	0	1.7732387148932105
53	5	1.1521374325108817	3.1869572347870263	1.8526022402545532	1.0391821486097708	24	1.077538664120825	0	1.5371766731466012
54	5	1.1556920333862784	0.26133213128409827	1.7831837007929678	0.858069307640677	24	0.8234793703951789	0	1.0589945808555383
55	5	0.8207884919472102	2.579930442207929	1.4049962200993136	1.1998598375080776	24	0.8434280042210578	0	1.3273843024947811
56	5	1.199131972823241	2.005571958690247	1.883335766473126	1.0276554322109734	24	1.1812963558577665	0	1.8853872441552366
57	5	1.111714236632778	0.15904031518086226	1.9626185297834762	1.007854177692561	24	0.8831164045815978	0	1.8750978067386508
58	5	0.8896605916010384	0.693296632684548	1.7252392875062021	1.1895155638029988	24	1.014192750638139	0	1.4447979980004906
59	5	0.8088444712074041	3.0299417015774726	1.96479652395668	1.187036592386774	24	1.172011523704216	0	1.1846798319960323
60	5	1.0491848633445764	2.064813348815661	1.363061202205484	0.8146411765379367	36	1.147259483828751	0	1.6728282126281493
61	5	0.8349886456246896	4.434829696181973	1.7824645507653967	0.9269217645051842	36	1.1273255149548027	0	1.5075550682423482
