	n	pred
0	0.5	0.17239837
1	0.5	0.2923438
2	0.5	0.19622768
3	0.5	0.20665894
4	0.5	-0.09852687
5	0.5	0.23122755
6	0.5	0.15944883
7	0.5	0.1520144
8	0.5	0.18557021
9	0.5	0.2504888
10	0.5	0.15049012
11	0.5	0.2394944
12	0.5	-0.008700943
13	0.5	0.32738265
14	0.5	0.2771079
15	0.5	0.0030284086
16	0.5	0.21875992
17	0.5	0.123618074
18	0.5	0.2161087
19	0.5	0.17527342
20	0.7	0.45773947
21	0.7	0.043716498
22	0.7	0.47812825
23	0.7	0.3743287
24	0.7	0.3693223
25	0.7	0.60956544
26	0.7	0.4420532
27	0.7	0.46179423
28	0.7	0.45334154
29	0.7	0.4230736
30	0.7	0.35482246
31	0.7	0.4802722
32	0.7	0.45109853
33	0.7	0.2493753
34	0.7	0.26945457
35	0.7	0.43958285
36	0.7	0.38155657
37	0.7	0.5089064
38	0.7	0.40397534
39	0.7	0.5096359
40	0.8999999999999999	0.433037
41	0.8999999999999999	0.3226674
42	0.8999999999999999	0.5762095
43	0.8999999999999999	0.54022527
44	0.8999999999999999	0.6859841
45	0.8999999999999999	0.55888456
46	0.8999999999999999	0.27560037
47	0.8999999999999999	0.5195626
48	0.8999999999999999	0.6095113
49	0.8999999999999999	0.65479
50	0.8999999999999999	0.7049791
51	0.8999999999999999	0.50515324
52	0.8999999999999999	0.51755387
53	0.8999999999999999	0.47471094
54	0.8999999999999999	0.59168845
55	0.8999999999999999	0.64200896
56	0.8999999999999999	0.4331138
57	0.8999999999999999	0.4581099
58	0.8999999999999999	0.39383894
59	0.8999999999999999	0.60316545
60	1.0999999999999999	0.6579789
61	1.0999999999999999	0.49092317
62	1.0999999999999999	0.6867823
63	1.0999999999999999	0.6152805
64	1.0999999999999999	0.5443676
65	1.0999999999999999	0.6289292
66	1.0999999999999999	0.556987
67	1.0999999999999999	0.5780662
68	1.0999999999999999	0.5179215
69	1.0999999999999999	0.5481184
70	1.0999999999999999	0.44541287
71	1.0999999999999999	0.6359073
72	1.0999999999999999	0.65618193
73	1.0999999999999999	0.5202588
74	1.0999999999999999	0.670797
75	1.0999999999999999	0.5853533
76	1.0999999999999999	0.6546252
77	1.0999999999999999	0.66293204
78	1.0999999999999999	0.42917123
79	1.0999999999999999	0.49058318
80	1.2999999999999998	0.6672983
81	1.2999999999999998	0.62992895
82	1.2999999999999998	0.6346323
83	1.2999999999999998	0.6014462
84	1.2999999999999998	0.73239416
85	1.2999999999999998	0.65707296
86	1.2999999999999998	0.56891745
87	1.2999999999999998	0.51892835
88	1.2999999999999998	0.7053226
89	1.2999999999999998	0.6983725
90	1.2999999999999998	0.67810816
91	1.2999999999999998	0.61011016
92	1.2999999999999998	0.66438836
93	1.2999999999999998	0.7485081
94	1.2999999999999998	0.68749994
95	1.2999999999999998	-0.053108916
96	1.2999999999999998	0.66628945
97	1.2999999999999998	0.6467133
98	1.2999999999999998	0.5794576
99	1.2999999999999998	0.5426209
100	1.4999999999999998	0.43383276
101	1.4999999999999998	0.6210224
102	1.4999999999999998	0.7172151
103	1.4999999999999998	0.56150824
104	1.4999999999999998	0.757042
105	1.4999999999999998	0.58716565
106	1.4999999999999998	0.5753654
107	1.4999999999999998	0.6601303
108	1.4999999999999998	0.6188062
109	1.4999999999999998	0.5888425
110	1.4999999999999998	0.64085925
111	1.4999999999999998	0.51454103
112	1.4999999999999998	0.5370879
113	1.4999999999999998	0.49802035
114	1.4999999999999998	0.56894284
115	1.4999999999999998	0.5950986
116	1.4999999999999998	0.68886435
117	1.4999999999999998	0.6392092
118	1.4999999999999998	0.6766492
119	1.4999999999999998	0.52887076
120	1.6999999999999997	0.57414514
121	1.6999999999999997	0.5692163
122	1.6999999999999997	0.7438134
123	1.6999999999999997	0.46193093
124	1.6999999999999997	0.42393127
125	1.6999999999999997	0.64982694
126	1.6999999999999997	0.64594567
127	1.6999999999999997	0.5401013
128	1.6999999999999997	0.5202781
129	1.6999999999999997	0.48433664
130	1.6999999999999997	0.6310047
131	1.6999999999999997	0.48848838
132	1.6999999999999997	0.46560487
133	1.6999999999999997	0.6298727
134	1.6999999999999997	0.6001389
135	1.6999999999999997	0.47500157
136	1.6999999999999997	0.6735022
137	1.6999999999999997	0.7014817
138	1.6999999999999997	0.55767184
139	1.6999999999999997	0.48629788
140	1.8999999999999997	0.5720634
141	1.8999999999999997	0.6930097
142	1.8999999999999997	0.49401143
143	1.8999999999999997	0.56890565
144	1.8999999999999997	0.4529605
145	1.8999999999999997	0.4564973
146	1.8999999999999997	0.41872346
147	1.8999999999999997	0.5475717
148	1.8999999999999997	0.62051034
149	1.8999999999999997	0.32708883
150	1.8999999999999997	0.5868204
151	1.8999999999999997	0.5827013
152	1.8999999999999997	0.5193239
153	1.8999999999999997	0.61565465
154	1.8999999999999997	0.53418934
155	1.8999999999999997	0.7293312
156	1.8999999999999997	0.6425714
157	1.8999999999999997	0.43254942
158	1.8999999999999997	0.62301105
159	1.8999999999999997	0.64833057
