	n	pred
0	0.5	0.3820283
1	0.5	0.43266606
2	0.5	0.30674294
3	0.5	0.3352752
4	0.5	0.005019581
5	0.5	0.28486285
6	0.5	0.30759788
7	0.5	0.18456686
8	0.5	0.32803538
9	0.5	0.4022356
10	0.5	0.26239875
11	0.5	0.38989925
12	0.5	0.25150055
13	0.5	0.48195857
14	0.5	0.42223296
15	0.5	0.12570176
16	0.5	0.41819975
17	0.5	0.3227627
18	0.5	0.3000712
19	0.5	0.27393416
20	0.7	0.53238803
21	0.7	0.4446293
22	0.7	0.58242625
23	0.7	0.6673215
24	0.7	0.5751665
25	0.7	0.5583867
26	0.7	0.45563906
27	0.7	0.46402836
28	0.7	0.5438802
29	0.7	0.6877119
30	0.7	0.5599296
31	0.7	0.561161
32	0.7	0.6245991
33	0.7	0.42371142
34	0.7	0.36522618
35	0.7	0.623479
36	0.7	0.61526513
37	0.7	0.65212554
38	0.7	0.6151081
39	0.7	0.6247821
40	0.8999999999999999	0.6489125
41	0.8999999999999999	0.61485946
42	0.8999999999999999	0.60655135
43	0.8999999999999999	0.58560026
44	0.8999999999999999	0.61852115
45	0.8999999999999999	0.5932494
46	0.8999999999999999	0.58924425
47	0.8999999999999999	0.71729845
48	0.8999999999999999	0.7655425
49	0.8999999999999999	0.6135453
50	0.8999999999999999	0.66305447
51	0.8999999999999999	0.43252346
52	0.8999999999999999	0.7160866
53	0.8999999999999999	0.56987405
54	0.8999999999999999	0.65949094
55	0.8999999999999999	0.6952939
56	0.8999999999999999	0.5616292
57	0.8999999999999999	0.52794874
58	0.8999999999999999	0.62802035
59	0.8999999999999999	0.64405644
60	1.0999999999999999	0.6452612
61	1.0999999999999999	0.66032755
62	1.0999999999999999	0.6292031
63	1.0999999999999999	0.70373845
64	1.0999999999999999	0.607805
65	1.0999999999999999	0.5491615
66	1.0999999999999999	0.8180956
67	1.0999999999999999	0.70247483
68	1.0999999999999999	0.60343933
69	1.0999999999999999	0.53785855
70	1.0999999999999999	0.45949206
71	1.0999999999999999	0.79875946
72	1.0999999999999999	0.63573766
73	1.0999999999999999	0.7111878
74	1.0999999999999999	0.6948279
75	1.0999999999999999	0.4064911
76	1.0999999999999999	0.7063205
77	1.0999999999999999	0.7302321
78	1.0999999999999999	0.57301694
79	1.0999999999999999	0.69904715
80	1.2999999999999998	0.713288
81	1.2999999999999998	0.6957893
82	1.2999999999999998	0.5695033
83	1.2999999999999998	0.66390955
84	1.2999999999999998	0.69787496
85	1.2999999999999998	0.5840617
86	1.2999999999999998	0.5790747
87	1.2999999999999998	0.65530914
88	1.2999999999999998	0.56474304
89	1.2999999999999998	0.6157791
90	1.2999999999999998	0.53565705
91	1.2999999999999998	0.77152735
92	1.2999999999999998	0.52571553
93	1.2999999999999998	0.5915841
94	1.2999999999999998	0.63533276
95	1.2999999999999998	0.13124688
96	1.2999999999999998	0.6609324
97	1.2999999999999998	0.6830752
98	1.2999999999999998	0.45688453
99	1.2999999999999998	0.613562
100	1.4999999999999998	0.49310306
101	1.4999999999999998	0.46447006
102	1.4999999999999998	0.55774176
103	1.4999999999999998	0.6475261
104	1.4999999999999998	0.6272903
105	1.4999999999999998	0.49373633
106	1.4999999999999998	0.64908135
107	1.4999999999999998	0.61430603
108	1.4999999999999998	0.5401393
109	1.4999999999999998	0.59989595
110	1.4999999999999998	0.5540388
111	1.4999999999999998	0.588723
112	1.4999999999999998	0.56540906
113	1.4999999999999998	0.6528921
114	1.4999999999999998	0.64085424
115	1.4999999999999998	0.6772208
116	1.4999999999999998	0.63025576
117	1.4999999999999998	0.6387048
118	1.4999999999999998	0.55830455
119	1.4999999999999998	0.572053
120	1.6999999999999997	0.57387334
121	1.6999999999999997	0.5356104
122	1.6999999999999997	0.5973373
123	1.6999999999999997	0.5251454
124	1.6999999999999997	0.5914938
125	1.6999999999999997	0.5833952
126	1.6999999999999997	0.682387
127	1.6999999999999997	0.5688465
128	1.6999999999999997	0.54804057
129	1.6999999999999997	0.42750543
130	1.6999999999999997	0.6478894
131	1.6999999999999997	0.45531437
132	1.6999999999999997	0.5350028
133	1.6999999999999997	0.6401585
134	1.6999999999999997	0.54909533
135	1.6999999999999997	0.5682817
136	1.6999999999999997	0.6311293
137	1.6999999999999997	0.5695847
138	1.6999999999999997	0.61729395
139	1.6999999999999997	0.6293668
140	1.8999999999999997	0.5999333
141	1.8999999999999997	0.51231986
142	1.8999999999999997	0.68007857
143	1.8999999999999997	0.7237456
144	1.8999999999999997	0.5161397
145	1.8999999999999997	0.5312041
146	1.8999999999999997	0.4868234
147	1.8999999999999997	0.69648826
148	1.8999999999999997	0.5150236
149	1.8999999999999997	0.48824474
150	1.8999999999999997	0.61761504
151	1.8999999999999997	0.5964929
152	1.8999999999999997	0.66429514
153	1.8999999999999997	0.5560575
154	1.8999999999999997	0.5754234
155	1.8999999999999997	0.60294
156	1.8999999999999997	0.65841615
157	1.8999999999999997	0.3938771
158	1.8999999999999997	0.570657
159	1.8999999999999997	0.62290794
