	n	pred
0	0.5	0.15058075
1	0.5	0.24377969
2	0.5	0.1316706
3	0.5	0.13146392
4	0.5	-0.111518234
5	0.5	0.09065114
6	0.5	0.14087401
7	0.5	0.042409886
8	0.5	0.12735243
9	0.5	0.12709863
10	0.5	0.15778033
11	0.5	0.20399712
12	0.5	0.09028819
13	0.5	0.2767359
14	0.5	0.1969149
15	0.5	0.000674448
16	0.5	0.15652944
17	0.5	0.17394872
18	0.5	0.13602014
19	0.5	0.123105496
20	0.7	0.41029182
21	0.7	0.13954146
22	0.7	0.37219286
23	0.7	0.41495684
24	0.7	0.35203314
25	0.7	0.42595044
26	0.7	0.2449686
27	0.7	0.35815486
28	0.7	0.42369965
29	0.7	0.47121534
30	0.7	0.34140334
31	0.7	0.45686644
32	0.7	0.44477472
33	0.7	0.2541352
34	0.7	0.21484315
35	0.7	0.46504182
36	0.7	0.3761234
37	0.7	0.3840626
38	0.7	0.46965173
39	0.7	0.42262545
40	0.8999999999999999	0.3762765
41	0.8999999999999999	0.3682432
42	0.8999999999999999	0.49906927
43	0.8999999999999999	0.50978917
44	0.8999999999999999	0.5223569
45	0.8999999999999999	0.5315146
46	0.8999999999999999	0.35897326
47	0.8999999999999999	0.5117411
48	0.8999999999999999	0.51346946
49	0.8999999999999999	0.53807884
50	0.8999999999999999	0.665619
51	0.8999999999999999	0.35819638
52	0.8999999999999999	0.46253714
53	0.8999999999999999	0.5036662
54	0.8999999999999999	0.5205609
55	0.8999999999999999	0.5490195
56	0.8999999999999999	0.4241005
57	0.8999999999999999	0.4597821
58	0.8999999999999999	0.48058185
59	0.8999999999999999	0.40734038
60	1.0999999999999999	0.62756073
61	1.0999999999999999	0.58291006
62	1.0999999999999999	0.6181238
63	1.0999999999999999	0.6620068
64	1.0999999999999999	0.6003958
65	1.0999999999999999	0.5562436
66	1.0999999999999999	0.6177423
67	1.0999999999999999	0.5845645
68	1.0999999999999999	0.55643886
69	1.0999999999999999	0.52084184
70	1.0999999999999999	0.5305587
71	1.0999999999999999	0.60801685
72	1.0999999999999999	0.6105152
73	1.0999999999999999	0.58501035
74	1.0999999999999999	0.60871553
75	1.0999999999999999	0.46212396
76	1.0999999999999999	0.55088055
77	1.0999999999999999	0.57929254
78	1.0999999999999999	0.420743
79	1.0999999999999999	0.57630634
80	1.2999999999999998	0.5138627
81	1.2999999999999998	0.53690004
82	1.2999999999999998	0.5365144
83	1.2999999999999998	0.5853874
84	1.2999999999999998	0.72449225
85	1.2999999999999998	0.48016578
86	1.2999999999999998	0.6052345
87	1.2999999999999998	0.49048176
88	1.2999999999999998	0.56240416
89	1.2999999999999998	0.49439165
90	1.2999999999999998	0.5134487
91	1.2999999999999998	0.4519805
92	1.2999999999999998	0.5237711
93	1.2999999999999998	0.5820311
94	1.2999999999999998	0.6380545
95	1.2999999999999998	0.025643304
96	1.2999999999999998	0.5592008
97	1.2999999999999998	0.5304758
98	1.2999999999999998	0.54898465
99	1.2999999999999998	0.65290177
100	1.4999999999999998	0.48729634
101	1.4999999999999998	0.5525516
102	1.4999999999999998	0.5146356
103	1.4999999999999998	0.59908456
104	1.4999999999999998	0.6145463
105	1.4999999999999998	0.6275725
106	1.4999999999999998	0.6294515
107	1.4999999999999998	0.4830467
108	1.4999999999999998	0.61998415
109	1.4999999999999998	0.57193625
110	1.4999999999999998	0.57544494
111	1.4999999999999998	0.57882
112	1.4999999999999998	0.68704456
113	1.4999999999999998	0.5335194
114	1.4999999999999998	0.6347984
115	1.4999999999999998	0.6509516
116	1.4999999999999998	0.602852
117	1.4999999999999998	0.6265776
118	1.4999999999999998	0.5130626
119	1.4999999999999998	0.68845534
120	1.6999999999999997	0.6735112
121	1.6999999999999997	0.5185938
122	1.6999999999999997	0.579856
123	1.6999999999999997	0.539773
124	1.6999999999999997	0.6211076
125	1.6999999999999997	0.59658384
126	1.6999999999999997	0.71991485
127	1.6999999999999997	0.59734535
128	1.6999999999999997	0.51159745
129	1.6999999999999997	0.654403
130	1.6999999999999997	0.72890925
131	1.6999999999999997	0.5557694
132	1.6999999999999997	0.3908661
133	1.6999999999999997	0.6055389
134	1.6999999999999997	0.58150274
135	1.6999999999999997	0.58124316
136	1.6999999999999997	0.5616703
137	1.6999999999999997	0.59859824
138	1.6999999999999997	0.6502888
139	1.6999999999999997	0.6121845
140	1.8999999999999997	0.6168228
141	1.8999999999999997	0.54350346
142	1.8999999999999997	0.6446131
143	1.8999999999999997	0.7467565
144	1.8999999999999997	0.47921893
145	1.8999999999999997	0.539965
146	1.8999999999999997	0.55986077
147	1.8999999999999997	0.7065857
148	1.8999999999999997	0.5367838
149	1.8999999999999997	0.5096252
150	1.8999999999999997	0.63502955
151	1.8999999999999997	0.5863416
152	1.8999999999999997	0.5253961
153	1.8999999999999997	0.544975
154	1.8999999999999997	0.59019893
155	1.8999999999999997	0.5778982
156	1.8999999999999997	0.6700211
157	1.8999999999999997	0.47330317
158	1.8999999999999997	0.5608603
159	1.8999999999999997	0.57155114
